2015-08-25,63.470001,63.790001,60.799999,60.830002,3131900,60.830002
2015-08-24,56.880001,63.959999,56.66,60.919998,4292600,60.919998
2015-08-21,63.07,63.900002,61.630001,61.66,2585700,61.66
2015-08-20,64.650002,66.389999,64.529999,64.550003,2328900,64.550003
2015-08-19,65.110001,66.629997,64.910004,65.559998,1989500,65.559998
2015-08-18,65.099998,65.93,65.099998,65.510002,1569200,65.510002
2015-08-17,65.160004,65.660004,64.199997,65.580002,1130300,65.580002
2015-08-14,64.269997,65.389999,64.269997,65.330002,1710300,65.330002
2015-08-13,66.629997,66.830002,64.139999,64.309998,2266100,64.309998
2015-08-12,64.879997,66.440002,64.029999,66.269997,1985600,66.269997
2015-08-11,65.779999,67.089996,64.610001,65.839996,2707400,65.839996
2015-08-10,64.739998,67.489998,64.18,66.709999,2596500,66.709999
2015-08-07,65.400002,66.120003,63.669998,63.810001,1859900,63.810001
2015-08-06,65.309998,66.209999,64.660004,65.660004,2304200,65.660004
2015-08-05,66.00,67.059998,65.290001,65.470001,1801300,65.470001
2015-08-04,66.010002,66.900002,65.169998,65.50,1902100,65.50
2015-08-03,66.459999,66.639999,65.110001,65.279999,2177400,65.279999
2015-07-31,66.900002,68.489998,66.779999,66.989998,2492800,66.989998
2015-07-30,66.010002,66.720001,64.879997,66.540001,2109100,66.540001
2015-07-29,67.160004,67.550003,66.25,66.879997,3717900,66.879997
2015-07-28,65.860001,67.50,65.610001,66.93,3835600,66.93
2015-07-27,64.220001,66.550003,63.009998,65.160004,4908200,65.160004
2015-07-24,66.75,66.75,62.459999,64.720001,12555600,64.720001
2015-07-23,71.879997,74.919998,66.739998,66.980003,13080400,66.980003
2015-07-22,78.410004,78.480003,76.82,77.629997,3110300,77.629997
2015-07-21,79.25,80.129997,78.339996,78.769997,2252700,78.769997
2015-07-20,80.510002,80.790001,79.110001,79.199997,2756000,79.199997
